Season,Race Name,Circuit,Location,Country,Date,Driver,Constructor,Final Position,Grid Position,Fastest Lap,Status
2021,Styrian Grand Prix,Red Bull Ring,Spielberg,Austria,2021-06-27,Russell,Williams,19,10,28,Engine
2021,Styrian Grand Prix,Red Bull Ring,Spielberg,Austria,2021-06-27,Gasly,AlphaTauri,20,6,N/A,Collision
2021,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2021-07-04,Verstappen,Red Bull,1,1,62,Finished
2021,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2021-07-04,Bottas,Mercedes,2,5,52,Finished
2021,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2021-07-04,Norris,McLaren,3,2,62,Finished
2021,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2021-07-04,Hamilton,Mercedes,4,4,55,Finished
2021,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2021-07-04,Sainz,Ferrari,5,10,70,Finished
2021,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2021-07-04,Pérez,Red Bull,6,3,55,Finished
2021,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2021-07-04,Ricciardo,McLaren,7,13,56,Finished
2021,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2021-07-04,Leclerc,Ferrari,8,12,55,Finished
2021,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2021-07-04,Gasly,AlphaTauri,9,6,54,Finished
2021,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2021-07-04,Alonso,Alpine F1 Team,10,14,70,+1 Lap
2021,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2021-07-04,Russell,Williams,11,8,56,+1 Lap
2021,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2021-07-04,Tsunoda,AlphaTauri,12,7,54,+1 Lap
2021,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2021-07-04,Stroll,Aston Martin,13,9,54,+1 Lap
2021,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2021-07-04,Giovinazzi,Alfa Romeo,14,15,55,+1 Lap
2021,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2021-07-04,Räikkönen,Alfa Romeo,15,16,69,+1 Lap
2021,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2021-07-04,Latifi,Williams,16,18,62,+1 Lap
2021,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2021-07-04,Vettel,Aston Martin,17,11,51,Collision
2021,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2021-07-04,Schumacher,Haas F1 Team,18,19,56,+2 Laps
2021,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2021-07-04,Mazepin,Haas F1 Team,19,20,49,+2 Laps
2021,Austrian Grand Prix,Red Bull Ring,Spielberg,Austria,2021-07-04,Ocon,Alpine F1 Team,20,17,N/A,Collision
2021,British Grand Prix,Silverstone Circuit,Silverstone,UK,2021-07-18,Hamilton,Mercedes,1,2,45,Finished
2021,British Grand Prix,Silverstone Circuit,Silverstone,UK,2021-07-18,Leclerc,Ferrari,2,4,45,Finished
2021,British Grand Prix,Silverstone Circuit,Silverstone,UK,2021-07-18,Bottas,Mercedes,3,3,45,Finished
2021,British Grand Prix,Silverstone Circuit,Silverstone,UK,2021-07-18,Norris,McLaren,4,5,44,Finished
2021,British Grand Prix,Silverstone Circuit,Silverstone,UK,2021-07-18,Ricciardo,McLaren,5,6,51,Finished
2021,British Grand Prix,Silverstone Circuit,Silverstone,UK,2021-07-18,Sainz,Ferrari,6,10,51,Finished
2021,British Grand Prix,Silverstone Circuit,Silverstone,UK,2021-07-18,Alonso,Alpine F1 Team,7,7,48,Finished
2021,British Grand Prix,Silverstone Circuit,Silverstone,UK,2021-07-18,Stroll,Aston Martin,8,14,48,Finished
2021,British Grand Prix,Silverstone Circuit,Silverstone,UK,2021-07-18,Ocon,Alpine F1 Team,9,9,48,Finished
2021,British Grand Prix,Silverstone Circuit,Silverstone,UK,2021-07-18,Tsunoda,AlphaTauri,10,16,51,Finished
2021,British Grand Prix,Silverstone Circuit,Silverstone,UK,2021-07-18,Gasly,AlphaTauri,11,11,52,Finished
2021,British Grand Prix,Silverstone Circuit,Silverstone,UK,2021-07-18,Russell,Williams,12,12,49,+1 Lap
2021,British Grand Prix,Silverstone Circuit,Silverstone,UK,2021-07-18,Giovinazzi,Alfa Romeo,13,15,49,+1 Lap
2021,British Grand Prix,Silverstone Circuit,Silverstone,UK,2021-07-18,Latifi,Williams,14,17,51,+1 Lap
2021,British Grand Prix,Silverstone Circuit,Silverstone,UK,2021-07-18,Räikkönen,Alfa Romeo,15,13,48,+1 Lap
2021,British Grand Prix,Silverstone Circuit,Silverstone,UK,2021-07-18,Pérez,Red Bull,16,0,50,+1 Lap
2021,British Grand Prix,Silverstone Circuit,Silverstone,UK,2021-07-18,Mazepin,Haas F1 Team,17,19,51,+1 Lap
2021,British Grand Prix,Silverstone Circuit,Silverstone,UK,2021-07-18,Schumacher,Haas F1 Team,18,18,50,+1 Lap
2021,British Grand Prix,Silverstone Circuit,Silverstone,UK,2021-07-18,Vettel,Aston Martin,19,8,35,Retired
2021,British Grand Prix,Silverstone Circuit,Silverstone,UK,2021-07-18,Verstappen,Red Bull,20,1,N/A,Collision
2021,Hungarian Grand Prix,Hungaroring,Budapest,Hungary,2021-08-01,Ocon,Alpine F1 Team,1,8,54,Finished
2021,Hungarian Grand Prix,Hungaroring,Budapest,Hungary,2021-08-01,Hamilton,Mercedes,2,1,49,Finished
2021,Hungarian Grand Prix,Hungaroring,Budapest,Hungary,2021-08-01,Sainz,Ferrari,3,15,54,Finished
2021,Hungarian Grand Prix,Hungaroring,Budapest,Hungary,2021-08-01,Alonso,Alpine F1 Team,4,9,41,Finished
2021,Hungarian Grand Prix,Hungaroring,Budapest,Hungary,2021-08-01,Gasly,AlphaTauri,5,5,70,Finished
2021,Hungarian Grand Prix,Hungaroring,Budapest,Hungary,2021-08-01,Tsunoda,AlphaTauri,6,16,43,Finished
2021,Hungarian Grand Prix,Hungaroring,Budapest,Hungary,2021-08-01,Latifi,Williams,7,18,62,Finished
2021,Hungarian Grand Prix,Hungaroring,Budapest,Hungary,2021-08-01,Russell,Williams,8,17,62,Finished
2021,Hungarian Grand Prix,Hungaroring,Budapest,Hungary,2021-08-01,Verstappen,Red Bull,9,3,43,Finished
2021,Hungarian Grand Prix,Hungaroring,Budapest,Hungary,2021-08-01,Räikkönen,Alfa Romeo,10,13,58,+1 Lap
2021,Hungarian Grand Prix,Hungaroring,Budapest,Hungary,2021-08-01,Ricciardo,McLaren,11,11,58,+1 Lap
2021,Hungarian Grand Prix,Hungaroring,Budapest,Hungary,2021-08-01,Schumacher,Haas F1 Team,12,20,44,+1 Lap
2021,Hungarian Grand Prix,Hungaroring,Budapest,Hungary,2021-08-01,Giovinazzi,Alfa Romeo,13,0,44,+1 Lap
2021,Hungarian Grand Prix,Hungaroring,Budapest,Hungary,2021-08-01,Mazepin,Haas F1 Team,14,19,N/A,Collision
2021,Hungarian Grand Prix,Hungaroring,Budapest,Hungary,2021-08-01,Norris,McLaren,15,6,N/A,Collision
2021,Hungarian Grand Prix,Hungaroring,Budapest,Hungary,2021-08-01,Bottas,Mercedes,16,2,N/A,Collision
2021,Hungarian Grand Prix,Hungaroring,Budapest,Hungary,2021-08-01,Pérez,Red Bull,17,4,N/A,Collision
2021,Hungarian Grand Prix,Hungaroring,Budapest,Hungary,2021-08-01,Leclerc,Ferrari,18,7,N/A,Collision
2021,Hungarian Grand Prix,Hungaroring,Budapest,Hungary,2021-08-01,Stroll,Aston Martin,19,12,N/A,Collision
2021,Hungarian Grand Prix,Hungaroring,Budapest,Hungary,2021-08-01,Vettel,Aston Martin,20,10,60,Disqualified
2021,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,2021-08-29,Verstappen,Red Bull,1,1,N/A,Finished
2021,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,2021-08-29,Russell,Williams,2,2,N/A,Finished
2021,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,2021-08-29,Hamilton,Mercedes,3,3,N/A,Finished
2021,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,2021-08-29,Ricciardo,McLaren,4,4,N/A,Finished
2021,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,2021-08-29,Vettel,Aston Martin,5,5,N/A,Finished
2021,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,2021-08-29,Gasly,AlphaTauri,6,6,N/A,Finished
2021,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,2021-08-29,Ocon,Alpine F1 Team,7,8,N/A,Finished
2021,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,2021-08-29,Leclerc,Ferrari,8,9,N/A,Finished
2021,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,2021-08-29,Latifi,Williams,9,10,N/A,Finished
2021,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,2021-08-29,Sainz,Ferrari,10,11,N/A,Finished
2021,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,2021-08-29,Alonso,Alpine F1 Team,11,12,N/A,Finished
2021,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,2021-08-29,Bottas,Mercedes,12,13,N/A,Finished
2021,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,2021-08-29,Giovinazzi,Alfa Romeo,13,14,N/A,Finished
2021,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,2021-08-29,Norris,McLaren,14,15,N/A,Finished
2021,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,2021-08-29,Tsunoda,AlphaTauri,15,16,N/A,Finished
2021,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,2021-08-29,Schumacher,Haas F1 Team,16,17,N/A,Finished
2021,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,2021-08-29,Mazepin,Haas F1 Team,17,18,N/A,Finished
2021,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,2021-08-29,Räikkönen,Alfa Romeo,18,0,N/A,Finished
2021,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,2021-08-29,Pérez,Red Bull,19,0,N/A,Finished
2021,Belgian Grand Prix,Circuit de Spa-Francorchamps,Spa,Belgium,2021-08-29,Stroll,Aston Martin,20,19,N/A,Finished
2021,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,2021-09-05,Verstappen,Red Bull,1,1,60,Finished
2021,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,2021-09-05,Hamilton,Mercedes,2,2,72,Finished
2021,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,2021-09-05,Bottas,Mercedes,3,3,69,Finished
2021,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,2021-09-05,Gasly,AlphaTauri,4,4,57,+1 Lap
2021,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,2021-09-05,Leclerc,Ferrari,5,5,58,+1 Lap
2021,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,2021-09-05,Alonso,Alpine F1 Team,6,9,60,+1 Lap
2021,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,2021-09-05,Sainz,Ferrari,7,6,45,+1 Lap
2021,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,2021-09-05,Pérez,Red Bull,8,0,59,+1 Lap
2021,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,2021-09-05,Ocon,Alpine F1 Team,9,8,54,+1 Lap
2021,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,2021-09-05,Norris,McLaren,10,13,48,+1 Lap
2021,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,2021-09-05,Ricciardo,McLaren,11,10,59,+1 Lap
2021,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,2021-09-05,Stroll,Aston Martin,12,12,57,+2 Laps
2021,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,2021-09-05,Vettel,Aston Martin,13,15,63,+2 Laps
2021,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,2021-09-05,Giovinazzi,Alfa Romeo,14,7,66,+2 Laps
2021,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,2021-09-05,Kubica,Alfa Romeo,15,16,44,+2 Laps
2021,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,2021-09-05,Latifi,Williams,16,0,25,+2 Laps
2021,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,2021-09-05,Russell,Williams,17,11,57,Gearbox
2021,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,2021-09-05,Schumacher,Haas F1 Team,18,17,36,+3 Laps
2021,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,2021-09-05,Tsunoda,AlphaTauri,19,14,44,Power Unit
2021,Dutch Grand Prix,Circuit Park Zandvoort,Zandvoort,Netherlands,2021-09-05,Mazepin,Haas F1 Team,20,18,35,Hydraulics
2021,Italian Grand Prix,Autodromo Nazionale di Monza,Monza,Italy,2021-09-12,Ricciardo,McLaren,1,2,53,Finished
2021,Italian Grand Prix,Autodromo Nazionale di Monza,Monza,Italy,2021-09-12,Norris,McLaren,2,3,53,Finished
2021,Italian Grand Prix,Autodromo Nazionale di Monza,Monza,Italy,2021-09-12,Bottas,Mercedes,3,19,34,Finished
2021,Italian Grand Prix,Autodromo Nazionale di Monza,Monza,Italy,2021-09-12,Leclerc,Ferrari,4,5,53,Finished
2021,Italian Grand Prix,Autodromo Nazionale di Monza,Monza,Italy,2021-09-12,Pérez,Red Bull,5,8,53,Finished
2021,Italian Grand Prix,Autodromo Nazionale di Monza,Monza,Italy,2021-09-12,Sainz,Ferrari,6,6,53,Finished
2021,Italian Grand Prix,Autodromo Nazionale di Monza,Monza,Italy,2021-09-12,Stroll,Aston Martin,7,9,52,Finished
2021,Italian Grand Prix,Autodromo Nazionale di Monza,Monza,Italy,2021-09-12,Alonso,Alpine F1 Team,8,10,52,Finished
2021,Italian Grand Prix,Autodromo Nazionale di Monza,Monza,Italy,2021-09-12,Russell,Williams,9,14,53,Finished
2021,Italian Grand Prix,Autodromo Nazionale di Monza,Monza,Italy,2021-09-12,Ocon,Alpine F1 Team,10,12,53,Finished
2021,Italian Grand Prix,Autodromo Nazionale di Monza,Monza,Italy,2021-09-12,Latifi,Williams,11,13,50,Finished
2021,Italian Grand Prix,Autodromo Nazionale di Monza,Monza,Italy,2021-09-12,Vettel,Aston Martin,12,11,50,Finished
2021,Italian Grand Prix,Autodromo Nazionale di Monza,Monza,Italy,2021-09-12,Giovinazzi,Alfa Romeo,13,7,50,Finished
2021,Italian Grand Prix,Autodromo Nazionale di Monza,Monza,Italy,2021-09-12,Kubica,Alfa Romeo,14,17,53,Finished
2021,Italian Grand Prix,Autodromo Nazionale di Monza,Monza,Italy,2021-09-12,Schumacher,Haas F1 Team,15,18,52,Finished
2021,Italian Grand Prix,Autodromo Nazionale di Monza,Monza,Italy,2021-09-12,Mazepin,Haas F1 Team,16,16,41,Power Unit
2021,Italian Grand Prix,Autodromo Nazionale di Monza,Monza,Italy,2021-09-12,Hamilton,Mercedes,17,4,3,Collision
2021,Italian Grand Prix,Autodromo Nazionale di Monza,Monza,Italy,2021-09-12,Verstappen,Red Bull,18,1,25,Collision
2021,Italian Grand Prix,Autodromo Nazionale di Monza,Monza,Italy,2021-09-12,Gasly,AlphaTauri,19,0,2,Suspension
2021,Italian Grand Prix,Autodromo Nazionale di Monza,Monza,Italy,2021-09-12,Tsunoda,AlphaTauri,20,0,N/A,Brakes
2021,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2021-09-26,Hamilton,Mercedes,1,4,43,Finished
2021,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2021-09-26,Verstappen,Red Bull,2,20,28,Finished
2021,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2021-09-26,Sainz,Ferrari,3,2,40,Finished
2021,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2021-09-26,Ricciardo,McLaren,4,5,24,Finished
2021,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2021-09-26,Bottas,Mercedes,5,16,31,Finished
2021,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2021-09-26,Alonso,Alpine F1 Team,6,6,44,Finished
2021,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2021-09-26,Norris,McLaren,7,1,39,Finished
2021,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2021-09-26,Räikkönen,Alfa Romeo,8,13,34,Finished
2021,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2021-09-26,Pérez,Red Bull,9,8,45,Finished
2021,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2021-09-26,Russell,Williams,10,3,40,Finished
2021,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2021-09-26,Stroll,Aston Martin,11,7,35,Finished
2021,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2021-09-26,Vettel,Aston Martin,12,10,44,+1 Lap
2021,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2021-09-26,Gasly,AlphaTauri,13,11,35,+1 Lap
2021,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2021-09-26,Ocon,Alpine F1 Team,14,9,34,+1 Lap
2021,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2021-09-26,Leclerc,Ferrari,15,19,45,+1 Lap
2021,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2021-09-26,Giovinazzi,Alfa Romeo,16,17,39,+1 Lap
2021,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2021-09-26,Tsunoda,AlphaTauri,17,12,42,+1 Lap
2021,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2021-09-26,Mazepin,Haas F1 Team,18,15,24,+2 Laps
2021,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2021-09-26,Latifi,Williams,19,18,42,Accident
2021,Russian Grand Prix,Sochi Autodrom,Sochi,Russia,2021-09-26,Schumacher,Haas F1 Team,20,14,22,Oil leak
2021,Turkish Grand Prix,Istanbul Park,Istanbul,Turkey,2021-10-10,Bottas,Mercedes,1,1,58,Finished
2021,Turkish Grand Prix,Istanbul Park,Istanbul,Turkey,2021-10-10,Verstappen,Red Bull,2,2,53,Finished
2021,Turkish Grand Prix,Istanbul Park,Istanbul,Turkey,2021-10-10,Pérez,Red Bull,3,6,53,Finished
2021,Turkish Grand Prix,Istanbul Park,Istanbul,Turkey,2021-10-10,Leclerc,Ferrari,4,3,57,Finished
2021,Turkish Grand Prix,Istanbul Park,Istanbul,Turkey,2021-10-10,Hamilton,Mercedes,5,11,52,Finished
2021,Turkish Grand Prix,Istanbul Park,Istanbul,Turkey,2021-10-10,Gasly,AlphaTauri,6,4,50,Finished
2021,Turkish Grand Prix,Istanbul Park,Istanbul,Turkey,2021-10-10,Norris,McLaren,7,7,50,Finished
2021,Turkish Grand Prix,Istanbul Park,Istanbul,Turkey,2021-10-10,Sainz,Ferrari,8,19,49,Finished
2021,Turkish Grand Prix,Istanbul Park,Istanbul,Turkey,2021-10-10,Stroll,Aston Martin,9,8,58,Finished
2021,Turkish Grand Prix,Istanbul Park,Istanbul,Turkey,2021-10-10,Ocon,Alpine F1 Team,10,12,24,+1 Lap
2021,Turkish Grand Prix,Istanbul Park,Istanbul,Turkey,2021-10-10,Giovinazzi,Alfa Romeo,11,16,57,+1 Lap
2021,Turkish Grand Prix,Istanbul Park,Istanbul,Turkey,2021-10-10,Räikkönen,Alfa Romeo,12,17,50,+1 Lap
2021,Turkish Grand Prix,Istanbul Park,Istanbul,Turkey,2021-10-10,Ricciardo,McLaren,13,20,34,+1 Lap
2021,Turkish Grand Prix,Istanbul Park,Istanbul,Turkey,2021-10-10,Tsunoda,AlphaTauri,14,9,54,+1 Lap
2021,Turkish Grand Prix,Istanbul Park,Istanbul,Turkey,2021-10-10,Russell,Williams,15,13,53,+1 Lap
2021,Turkish Grand Prix,Istanbul Park,Istanbul,Turkey,2021-10-10,Alonso,Alpine F1 Team,16,5,55,+1 Lap
2021,Turkish Grand Prix,Istanbul Park,Istanbul,Turkey,2021-10-10,Latifi,Williams,17,15,48,+1 Lap
2021,Turkish Grand Prix,Istanbul Park,Istanbul,Turkey,2021-10-10,Vettel,Aston Martin,18,10,54,+1 Lap
2021,Turkish Grand Prix,Istanbul Park,Istanbul,Turkey,2021-10-10,Schumacher,Haas F1 Team,19,14,52,+2 Laps
2021,Turkish Grand Prix,Istanbul Park,Istanbul,Turkey,2021-10-10,Mazepin,Haas F1 Team,20,18,52,+2 Laps
2021,United States Grand Prix,Circuit of the Americas,Austin,USA,2021-10-24,Verstappen,Red Bull,1,1,52,Finished
2021,United States Grand Prix,Circuit of the Americas,Austin,USA,2021-10-24,Hamilton,Mercedes,2,2,41,Finished
2021,United States Grand Prix,Circuit of the Americas,Austin,USA,2021-10-24,Pérez,Red Bull,3,3,32,Finished
2021,United States Grand Prix,Circuit of the Americas,Austin,USA,2021-10-24,Leclerc,Ferrari,4,4,41,Finished
2021,United States Grand Prix,Circuit of the Americas,Austin,USA,2021-10-24,Ricciardo,McLaren,5,6,43,Finished
2021,United States Grand Prix,Circuit of the Americas,Austin,USA,2021-10-24,Bottas,Mercedes,6,9,41,Finished
2021,United States Grand Prix,Circuit of the Americas,Austin,USA,2021-10-24,Sainz,Ferrari,7,5,40,Finished
2021,United States Grand Prix,Circuit of the Americas,Austin,USA,2021-10-24,Norris,McLaren,8,7,41,Finished
2021,United States Grand Prix,Circuit of the Americas,Austin,USA,2021-10-24,Tsunoda,AlphaTauri,9,10,47,+1 Lap
2021,United States Grand Prix,Circuit of the Americas,Austin,USA,2021-10-24,Vettel,Aston Martin,10,18,40,+1 Lap
2021,United States Grand Prix,Circuit of the Americas,Austin,USA,2021-10-24,Giovinazzi,Alfa Romeo,11,12,44,+1 Lap
2021,United States Grand Prix,Circuit of the Americas,Austin,USA,2021-10-24,Stroll,Aston Martin,12,13,36,+1 Lap
2021,United States Grand Prix,Circuit of the Americas,Austin,USA,2021-10-24,Räikkönen,Alfa Romeo,13,15,43,+1 Lap
2021,United States Grand Prix,Circuit of the Americas,Austin,USA,2021-10-24,Russell,Williams,14,20,36,+1 Lap
2021,United States Grand Prix,Circuit of the Americas,Austin,USA,2021-10-24,Latifi,Williams,15,14,46,+1 Lap
2021,United States Grand Prix,Circuit of the Americas,Austin,USA,2021-10-24,Schumacher,Haas F1 Team,16,16,36,+2 Laps
2021,United States Grand Prix,Circuit of the Americas,Austin,USA,2021-10-24,Mazepin,Haas F1 Team,17,17,42,+2 Laps
2021,United States Grand Prix,Circuit of the Americas,Austin,USA,2021-10-24,Alonso,Alpine F1 Team,18,19,46,Rear wing
2021,United States Grand Prix,Circuit of the Americas,Austin,USA,2021-10-24,Ocon,Alpine F1 Team,19,11,28,Mechanical
2021,United States Grand Prix,Circuit of the Americas,Austin,USA,2021-10-24,Gasly,AlphaTauri,20,8,12,Suspension
2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2021-11-07,Verstappen,Red Bull,1,3,52,Finished
2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2021-11-07,Hamilton,Mercedes,2,2,66,Finished
2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2021-11-07,Pérez,Red Bull,3,4,49,Finished
2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2021-11-07,Gasly,AlphaTauri,4,5,66,Finished
2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2021-11-07,Leclerc,Ferrari,5,8,63,Finished
2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2021-11-07,Sainz,Ferrari,6,6,63,+1 Lap
2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2021-11-07,Vettel,Aston Martin,7,9,70,+1 Lap
2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2021-11-07,Räikkönen,Alfa Romeo,8,10,63,+1 Lap
2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2021-11-07,Alonso,Alpine F1 Team,9,12,54,+1 Lap
2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2021-11-07,Norris,McLaren,10,18,67,+1 Lap
2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2021-11-07,Giovinazzi,Alfa Romeo,11,11,68,+1 Lap
2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2021-11-07,Ricciardo,McLaren,12,7,40,+1 Lap
2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2021-11-07,Ocon,Alpine F1 Team,13,19,67,+1 Lap
2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2021-11-07,Stroll,Aston Martin,14,20,61,+2 Laps
2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2021-11-07,Bottas,Mercedes,15,1,69,+2 Laps
2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2021-11-07,Russell,Williams,16,16,61,+2 Laps
2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2021-11-07,Latifi,Williams,17,13,66,+2 Laps
2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2021-11-07,Mazepin,Haas F1 Team,18,15,61,+3 Laps
2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2021-11-07,Schumacher,Haas F1 Team,19,14,N/A,Collision
2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2021-11-07,Tsunoda,AlphaTauri,20,17,N/A,Collision
2021,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2021-11-14,Hamilton,Mercedes,1,10,46,Finished
2021,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2021-11-14,Verstappen,Red Bull,2,2,47,Finished
2021,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2021-11-14,Bottas,Mercedes,3,1,49,Finished
2021,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2021-11-14,Pérez,Red Bull,4,4,71,Finished
2021,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2021-11-14,Leclerc,Ferrari,5,6,61,Finished
